prompt_id,method,delta,delta_min,delta_max,prompt,generated_text,tokens_counted,num_green_tokens,green_fraction,z_score,p_value,prediction,confidence,word_count,distinct_1,distinct_2,repetition_rate,avg_step_delta,observed_delta_min,observed_delta_max
230,Fixed Delta 0.5,0.5,,,"“We’re too close not to share resources and promote each other,” Keyserling said. Plans are still being made by city event staff and its cultural district board for the expanded Taste of Beaufort, which will"," take place from noon to 7 p.m. on Sept. 27. The board will meet this month to discuss the expansion.

“We’re going to have more food, more vendors and more activities,” Keyserling said. The board will update its master plan and start to recruit vendors, he said. A special train, a train of carts with food and drink, may also be in the works.

In addition, the city is looking at ways",99,27,0.2727272727272727,0.5222329678670935,0.30075406722029496,Human/Unwatermarked,0.0,74,0.7432432432432432,0.9726027397260274,0.2567567567567568,0.5,0.5,0.5
230,Fixed Delta 1.0,1.0,,,"“We’re too close not to share resources and promote each other,” Keyserling said. Plans are still being made by city event staff and its cultural district board for the expanded Taste of Beaufort, which will"," include food trucks on Saturday and a farmers market on Sunday.

Keyserling said he got the idea to relocate Taste of Beaufort from the first year he led the event.

As mayor in 2006, he hosted Taste of Beaufort at the Beaufort County Market. It was a popular event with more than 25,000 people in attendance, and it was a big boost for the local food industry, Keyserling said.

In 2010, Taste of Beaufort expanded to",99,28,0.2828282828282828,0.7543365091413573,0.22532359255077888,Human/Unwatermarked,0.0,77,0.6493506493506493,0.9078947368421053,0.35064935064935066,1.0,1.0,1.0
230,Fixed Delta 2.0,2.0,,,"“We’re too close not to share resources and promote each other,” Keyserling said. Plans are still being made by city event staff and its cultural district board for the expanded Taste of Beaufort, which will"," include food from the Beaufort region and a full bar.

Keyserling said he thinks the addition of the event will grow a lot, and it’ll expand both attendance and the quality of the event.

“It’ll be more like a great big regional festival,” Keyserling said. “The wine will be there, the food will be there. The diversity of the area will be there. I don’t believe we�",99,51,0.5151515151515151,6.092717958449424,5.550477317542801e-10,Watermarked,0.9999999994449522,70,0.6,0.855072463768116,0.4,2.0,2.0,2.0
230,Fixed Delta 3.0,3.0,,,"“We’re too close not to share resources and promote each other,” Keyserling said. Plans are still being made by city event staff and its cultural district board for the expanded Taste of Beaufort, which will"," include food from the area’s various restaurants on Sept. 20. The board meets at 8:30 a.m. Sept. 17 at Beaufort City Hall, 1002 E. Broad St. The city is still determining a venue, which the event typically features a live musician, said Keyes’ sister, Laura Keyserling. The board has committed a venue, Keyes said. A vendor application process is still being planned, Keyes said. The board has agreed that",99,75,0.7575757575757576,11.663202949031755,9.825423209116168e-32,Watermarked,1.0,72,0.6944444444444444,0.9154929577464789,0.3055555555555556,3.0,3.0,3.0
230,Adaptive Delta,adaptive,0.5,3.0,"“We’re too close not to share resources and promote each other,” Keyserling said. Plans are still being made by city event staff and its cultural district board for the expanded Taste of Beaufort, which will"," include food from the Beaufort region and a full bar.

Keyserling said he thinks the addition of the event will grow a lot, and it’ll expand both the hotels as well as the restaurant scene. He is also the first to admit that the event needs more support from the local government to make it truly viable.

“The thing about hosting these events is that if you aren’t getting a lot of support from the local government, it’",99,53,0.5353535353535354,6.556925040997952,2.7464302917418046e-11,Watermarked,0.9999999999725357,80,0.6625,0.9113924050632911,0.3375,1.8134275114536285,1.6180340051651,2.4639782905578613
231,No Watermark,,,,"DENMARK - UK – ASIA - EUROPE – In a bold move designed to out manoeuvre their rivals Maersk, the largest container shipping line in the world, today announced what they consider to be the first major step forward in box"," shipping’s future.

The Danish company has, in conjunction with German company Kuehne + Nagel, and a team of engineers, scientists and maritime experts, launched a pioneering project called ‘Project M’.

They have devised a solution to the world’s’ biggest container-shipping headache – the containers’ limited capacity.

In a sign of the times, Project M’s first step involves the creation of the world",99,20,0.20202020202020202,-1.102491821052753,0.8648760438384763,Human/Unwatermarked,0.0,64,0.6875,0.9523809523809523,0.3125,,,
231,Fixed Delta 0.5,0.5,,,"DENMARK - UK – ASIA - EUROPE – In a bold move designed to out manoeuvre their rivals Maersk, the largest container shipping line in the world, today announced what they consider to be the first major step forward in box"," shipping’s future.

By injecting £1,200mln into the development of a new technology, named the “New Research Vessel” (NRV), the company aims to develop a vessel capable of carrying a maximum of 40,000 containers.

“The NRV’s technology is the next major leap forward,” said Lars Christian Bæk, Director, Environmental Shipping. “We believe it is well worth investing in this technology,",99,30,0.30303030303030304,1.2185435916898848,0.11150873497330749,Human/Unwatermarked,0.0,64,0.75,1.0,0.25,0.5,0.5,0.5
231,Fixed Delta 1.0,1.0,,,"DENMARK - UK – ASIA - EUROPE – In a bold move designed to out manoeuvre their rivals Maersk, the largest container shipping line in the world, today announced what they consider to be the first major step forward in box"," consolidation.

The company has agreed to purchase the majority of the Brazilian container line BR Shipping for $2.6 billion. The move will enable Maersk to consolidate its container shipping business with ships already in service.

""Today is a historic day for Maersk, our customers and the industry as a whole,"" said Chief Executive of Maersk Line, Soren Skou. ""BR Shipping is the first step in consolidating our container business and we believe this will create",99,40,0.40404040404040403,3.5395790044325226,0.00020038289685673868,Human/Unwatermarked,0.0,76,0.6973684210526315,0.9866666666666667,0.3026315789473685,1.0,1.0,1.0
231,Fixed Delta 2.0,2.0,,,"DENMARK - UK – ASIA - EUROPE – In a bold move designed to out manoeuvre their rivals Maersk, the largest container shipping line in the world, today announced what they consider to be the first major step forward in box"," consolidation. The move was set in motion by a recent decision by CMA CGM to enter a five year agreement with Hapag-Lloyd in which the French company will assume all of Hapag-Lloyd's existing container vessels as part of a package of logistics services valued at CHF5.2 billion (EUR5.5 billion).

""We believe this will be an important milestone for Hapag-Lloyd,"" said Hapag-",99,52,0.5252525252525253,6.324821499723688,1.2676273926722297e-10,Watermarked,0.9999999998732373,66,0.803030303030303,0.9846153846153847,0.19696969696969702,2.0,2.0,2.0
231,Fixed Delta 3.0,3.0,,,"DENMARK - UK – ASIA - EUROPE – In a bold move designed to out manoeuvre their rivals Maersk, the largest container shipping line in the world, today announced what they consider to be the first major step forward in box"," consolidation. The move was set in motion as a result of the introduction of the first ever Rotterdam-London-New York service in April 2015. The eco-friendly, fast service gives bigger ships the potential to make shorter trips.

""It's a great feeling when, through your work you’re able to make a small difference,"" said Jens Fuhn-Wolff. The CEO of the Rotterdam-based, well-known shipping line CMA",99,71,0.7171717171717171,10.7347887839347,3.49392904769601e-27,Watermarked,1.0,70,0.7857142857142857,0.9565217391304348,0.2142857142857143,3.0,3.0,3.0
231,Adaptive Delta,adaptive,0.5,3.0,"DENMARK - UK – ASIA - EUROPE – In a bold move designed to out manoeuvre their rivals Maersk, the largest container shipping line in the world, today announced what they consider to be the first major step forward in box"," consolidation. The move was set in motion by a recent decision by CMA CGM to enter a five year agreement with Hapag-Lloyd in which the French company will assume all of Hapag-Lloyd's existing leases.

The contract was signed in Hamburg today by CH-MAERKS-AG CEO Dirk Hermann, CMA CGM Chairman Jean-Pierre Rives, and Hapag-Lloyd's President, Werner Baumann. The",99,61,0.6161616161616161,8.413753371192062,1.9854759384111046e-17,Watermarked,1.0,63,0.7777777777777778,0.967741935483871,0.2222222222222222,1.823738799095154,1.6180340051651,2.327619791030884
232,No Watermark,,,,"Posted on Wed, Mar 14, 2012 : 8:40 a.m. A Manchester woman’s selfless gift could help extend the life of a co-worker’s husband, WXYZ reports. Lisa Mout","rie’s gift of a functioning artificial heart has given Janet Mulrooney’s husband hope, but also left her with a question: how could she have donated hers?

As WXYZ reports, Moutrie had the idea of donating her heart when her doctor recommended she have a heart transplant.

“I was very, very fortunate,” she said. “I didn’t have to go through the struggle of having to find a donor",99,34,0.3434343434343434,2.1469577567869402,0.01589832240819098,Human/Unwatermarked,0.0,70,0.7428571428571429,0.9855072463768116,0.2571428571428571,,,
232,Fixed Delta 0.5,0.5,,,"Posted on Wed, Mar 14, 2012 : 8:40 a.m. A Manchester woman’s selfless gift could help extend the life of a co-worker’s husband, WXYZ reports. Lisa Mout","rie’s gift of a functioning artificial leg has given Janet Mulherin’s husband hope, but also left him with a question: Who’s responsible for his care now?

Manhattan man loses battle with cancer

By Adam B. Vary, Associated Press

‘‘There’s nothing else I could do. I’ve gone through chemotherapy, radiation, surgery,’’ says Mulherin.

�",99,35,0.35353535353535354,2.379061298061204,0.008678394706350628,Human/Unwatermarked,0.0,57,0.8771929824561403,1.0,0.1228070175438597,0.5,0.5,0.5
232,Fixed Delta 1.0,1.0,,,"Posted on Wed, Mar 14, 2012 : 8:40 a.m. A Manchester woman’s selfless gift could help extend the life of a co-worker’s husband, WXYZ reports. Lisa Mout","rie’s gift to a co-worker on Valentine’s Day helped him keep his wife, who had been battling breast cancer, alive. “I was so blessed,” said his wife, Sandra Moutrie. “I’m so grateful,” said Sandra’s sister-in-law, Donna, who co-workers called “Nana.”

Get a jump on your weekend with the latest news, reviews and",99,34,0.3434343434343434,2.1469577567869402,0.01589832240819098,Human/Unwatermarked,0.0,60,0.8,0.9830508474576272,0.19999999999999996,1.0,1.0,1.0
232,Fixed Delta 2.0,2.0,,,"Posted on Wed, Mar 14, 2012 : 8:40 a.m. A Manchester woman’s selfless gift could help extend the life of a co-worker’s husband, WXYZ reports. Lisa Mout","rie’s gesture of giving is nothing short of heart-warming.http://wxyz.com/news/news/710978-a-manchester-womans-selfless-gift-could-help-extend-the-life-of-a-co-worker-s-husband/

Posted on Sun, Mar 11, 2012 : 8:14 p.m. The NFL has decided to keep the Patriots quarterback jersey�",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,53,0.8679245283018868,1.0,0.13207547169811318,2.0,2.0,2.0
232,Fixed Delta 3.0,3.0,,,"Posted on Wed, Mar 14, 2012 : 8:40 a.m. A Manchester woman’s selfless gift could help extend the life of a co-worker’s husband, WXYZ reports. Lisa Mout","rie was shopping at Pet Supplies Plus when she found an injured and ill kitten on the ground. She said she felt compelled to help. The black kitten’s black whiskers, which had been chewed away by a coyote, stood out stark against its tan skin. It would not have lived much longer if Ms. Moutrie had not given it shelter. She covered it in suntan lotion and put a blanket over her hand and cradled it in her other",99,67,0.6767676767676768,9.806374618837644,5.2848962805356706e-23,Watermarked,1.0,80,0.8,0.9873417721518988,0.19999999999999996,3.0,3.0,3.0
232,Adaptive Delta,adaptive,0.5,3.0,"Posted on Wed, Mar 14, 2012 : 8:40 a.m. A Manchester woman’s selfless gift could help extend the life of a co-worker’s husband, WXYZ reports. Lisa Mout","rie’s gesture of giving is nothing short of heart-warming.http://wxyz.com/news/news/710978-a-manchester-womans-selfless-gift-could-help-extend-the-life-of-a-co-worker-s-husband/

Posted on Sun, Mar 11, 2012 : 8:14 p.m. The NFL has decided to keep the Patriots quarterback jersey�",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,53,0.8679245283018868,1.0,0.13207547169811318,1.7547618961334228,1.6180340051651,2.5647928714752197
233,No Watermark,,,,"Kathleen, Marchioness of Hartington. Public Domain/U.S. Govt. photo. On this day in 1948, Kathleen Cavendish, Marchioness of Hartington, the second daughter of Joseph P. Kennedy,"," was born in Killarney, County Kerry, Ireland.

Born Kathleen Cavendish, Marchioness of Hartington, she was educated in England before coming to America in 1928, where she was introduced to her future husband, Aristotle Onassis.

Onassis was a Greek shipping magnate who’d made his fortune in the shipping business, and his ship, Peloponnese, was the first to run aground on the rocks off Cape Cod.

On",99,21,0.21212121212121213,-0.8703882797784892,0.807955875263074,Human/Unwatermarked,0.0,66,0.7424242424242424,0.9846153846153847,0.25757575757575757,,,
233,Fixed Delta 0.5,0.5,,,"Kathleen, Marchioness of Hartington. Public Domain/U.S. Govt. photo. On this day in 1948, Kathleen Cavendish, Marchioness of Hartington, the second daughter of Joseph P. Kennedy,"," was born in Killarney, County Kerry, Ireland. She was later educated at St. Stephen’s College in Dublin and at Trinity College, Dublin, where she earned a BA in history.",41,19,0.4634146341463415,3.1558437213360127,0.0008001729076726753,Human/Unwatermarked,0.0,30,0.7666666666666667,1.0,0.23333333333333328,0.5,0.5,0.5
233,Fixed Delta 1.0,1.0,,,"Kathleen, Marchioness of Hartington. Public Domain/U.S. Govt. photo. On this day in 1948, Kathleen Cavendish, Marchioness of Hartington, the second daughter of Joseph P. Kennedy,"," was born in Killarney, County Kerry, Ireland. She was later educated at St. Stephen’s College in Dublin and at Trinity College, Dublin, where she earned a BA in history. She is the great-great-granddaughter of the first president of the United States, John Adams.

Between her studies at Trinity, Kathleen Cavendish worked at a bank in Dublin and in London. She married the 1st Earl of Ailsa, later known as Lord Ails",99,41,0.41414141414141414,3.7716825457067866,8.107523404471492e-05,Human/Unwatermarked,0.0,74,0.6756756756756757,0.9452054794520548,0.32432432432432434,1.0,1.0,1.0
233,Fixed Delta 2.0,2.0,,,"Kathleen, Marchioness of Hartington. Public Domain/U.S. Govt. photo. On this day in 1948, Kathleen Cavendish, Marchioness of Hartington, the second daughter of Joseph P. Kennedy,"," was baptized in St. Mary’s Church on the site of the present St. Mary’s School. The baptism and wedding of the first of the Kennedy grandchildren will be reported in this section of the site.

The Catholic Encyclopedia, the first serious encyclopedia on Catholic history, said in its‘Catholic Encyclopedia entries‘, that the great-grandmothers of the Kennedy clan ‘spoke of the death of the first of the great-grandchildren, John Fitzgerald",99,61,0.6161616161616161,8.413753371192062,1.9854759384111046e-17,Watermarked,1.0,74,0.527027027027027,0.7808219178082192,0.472972972972973,2.0,2.0,2.0
233,Fixed Delta 3.0,3.0,,,"Kathleen, Marchioness of Hartington. Public Domain/U.S. Govt. photo. On this day in 1948, Kathleen Cavendish, Marchioness of Hartington, the second daughter of Joseph P. Kennedy,"," died of heart disease. She was 32 years old. She would have been 73 on May 29. (Kennedy, left, and a nurse carry the young Catherine after being flown out of Ireland to England in August 1919 by a French airplane.)

Her obituary in The New York Times was as brief as it was eloquent: “The deceased passed away at 8 o’clock this morning at the St. James’s Home in Central Park, New York, where",99,61,0.6161616161616161,8.413753371192062,1.9854759384111046e-17,Watermarked,1.0,77,0.8181818181818182,0.9868421052631579,0.18181818181818177,3.0,3.0,3.0
233,Adaptive Delta,adaptive,0.5,3.0,"Kathleen, Marchioness of Hartington. Public Domain/U.S. Govt. photo. On this day in 1948, Kathleen Cavendish, Marchioness of Hartington, the second daughter of Joseph P. Kennedy,"," was born in Killarney, Ireland. She died in Los Angeles at the age of 59. (The photo shows Kathleen as a 10-year-old with her mother, Rose Kennedy, and father, Joseph Kennedy. She was accompanied by her brother, John Jr. The image was taken by Getty Images’ photographer Earl Jones.)

Her parents, John F. Kennedy and Rose Kennedy, were a powerful political couple. Born to Italian immigrant parents, John Sr. was a senator and",99,46,0.46464646464646464,4.932200252078106,4.0654247701977057e-07,Watermarked,0.999999593457523,75,0.7066666666666667,0.9594594594594594,0.29333333333333333,1.789061700105667,1.6180340051651,2.42482852935791
234,No Watermark,,,,"Wildlife rehabilitators said 88 more pigeons were found at an I-65 rest stop where police found 57 others dumped in December. WOLCOTT, Ind. (WLFI) — Wildlife rehibilators said 88 more pige","ons were found at an I-65 rest stop where police found 57 others dumped in December.

The birds were found at the I-65 rest stop on November 26, and were taken to wildlife rehabilitators in Lafayette.

Humane Society of Indiana Executive Director Michelle Neff said she was “horrified” to learn the birds were found in a dumpster with a lid in the woods.

“It’s just horrifying,” she said.",99,22,0.2222222222222222,-0.6382847385042254,0.73835582764413,Human/Unwatermarked,0.0,71,0.6901408450704225,0.8857142857142857,0.3098591549295775,,,
234,Fixed Delta 0.5,0.5,,,"Wildlife rehabilitators said 88 more pigeons were found at an I-65 rest stop where police found 57 others dumped in December. WOLCOTT, Ind. (WLFI) — Wildlife rehibilators said 88 more pige","ons were found at an I-65 rest stop where police found 57 others dumped in December.

The birds were found at the Pilot Travel Center on I-65 near Wabash Avenue on Saturday. The Indiana Department of Natural Resources said the birds were found with their wings clipped, which is illegal.

Between December and January, police found 57 pigeons dumped at a rest stop on I-65 near the Wabash Avenue exit. The birds were found with their wings clipped and",99,29,0.29292929292929293,0.9864400504156211,0.1619586099219501,Human/Unwatermarked,0.0,82,0.5487804878048781,0.7530864197530864,0.4512195121951219,0.5,0.5,0.5
234,Fixed Delta 1.0,1.0,,,"Wildlife rehabilitators said 88 more pigeons were found at an I-65 rest stop where police found 57 others dumped in December. WOLCOTT, Ind. (WLFI) — Wildlife rehibilators said 88 more pige","ons were found at an I-65 rest stop where police found 57 others dumped in December.

The birds were left at the Pilot Travel Center on I-65 in Wabash County. There were 55 in December, and 67 birds were found Monday. The Wabash County Sheriff’s Department received a tip from the Indiana Department of Natural Resources that a truck from Illinois was dumping animals.

Officials said the driver told them he was coming from Kansas City, Mo., and",99,34,0.3434343434343434,2.1469577567869402,0.01589832240819098,Human/Unwatermarked,0.0,81,0.7037037037037037,0.9375,0.2962962962962963,1.0,1.0,1.0
234,Fixed Delta 2.0,2.0,,,"Wildlife rehabilitators said 88 more pigeons were found at an I-65 rest stop where police found 57 others dumped in December. WOLCOTT, Ind. (WLFI) — Wildlife rehibilators said 88 more pige","ons were found on Saturday at an I-65 rest stop, where police found 57 others dumped in December.

Wildlife rehibilators said 88 more pigeons were found on Saturday at an I-65 rest stop, where police found 57 others dumped in December.

Wildlife rehibilators said 88 more pigeons were found on Saturday at an I-65 rest stop, where police found 57 others dumped in December.

Wildlife rehibilators said 88",99,32,0.32323232323232326,1.6827506742384124,0.04621168370527735,Human/Unwatermarked,0.0,71,0.3380281690140845,0.35714285714285715,0.6619718309859155,2.0,2.0,2.0
234,Fixed Delta 3.0,3.0,,,"Wildlife rehabilitators said 88 more pigeons were found at an I-65 rest stop where police found 57 others dumped in December. WOLCOTT, Ind. (WLFI) — Wildlife rehibilators said 88 more pige","ons were found on Saturday at an I-65 rest stop, where police found 57 others dumped in December. The boxes were left near the opposite end of the rest area from the 43 collected in December. The boxes were covered in what appeared to be tarps and a blanket was wrapped around them. A total of 87 pigeons were taken to Wildlife Rehabilitators of Indiana for care as they recovered. The boxes were all found on Saturday along the east side of the interstate. The boxes were left",99,67,0.6767676767676768,9.806374618837644,5.2848962805356706e-23,Watermarked,1.0,89,0.6629213483146067,0.8636363636363636,0.3370786516853933,3.0,3.0,3.0
234,Adaptive Delta,adaptive,0.5,3.0,"Wildlife rehabilitators said 88 more pigeons were found at an I-65 rest stop where police found 57 others dumped in December. WOLCOTT, Ind. (WLFI) — Wildlife rehibilators said 88 more pige","ons were found on Saturday at an I-65 rest stop, where police found 57 others dumped in December.

Wildlife rehibilators said 88 more pigeons were found on Saturday at an I-65 rest stop, where police found 57 others dumped in December.

Wildlife rehibilators said 88 more pigeons were found on Saturday at an I-65 rest stop, where police found 57 others dumped in December.

Wildlife rehibilators said 88",99,32,0.32323232323232326,1.6827506742384124,0.04621168370527735,Human/Unwatermarked,0.0,71,0.3380281690140845,0.35714285714285715,0.6619718309859155,1.6351670968532561,1.6180340051651,2.1491806507110596
235,No Watermark,,,,"Hacienda HealthCare announced it is closing its facility, where a patient was raped. Nathan Sutherland was arrested and charged with sexual assault. Hacienda HealthCare announced Thursday that it is closing its 60-bed intermediate care facility, where a"," patient was raped. Nathan Sutherland was arrested and charged with sexual assault.

This is an archived article and the information in the article may be outdated. Please look at the time stamp on the story to see when it was last updated.

Hacienda HealthCare reported that it is closing its 60-bed intermediate care facility, where a patient was raped.

Hacienda HealthCare released a statement Thursday afternoon saying it “will be closing Hacienda HealthCare’",99,21,0.21212121212121213,-0.8703882797784892,0.807955875263074,Human/Unwatermarked,0.0,74,0.7297297297297297,0.9452054794520548,0.2702702702702703,,,
235,Fixed Delta 0.5,0.5,,,"Hacienda HealthCare announced it is closing its facility, where a patient was raped. Nathan Sutherland was arrested and charged with sexual assault. Hacienda HealthCare announced Thursday that it is closing its 60-bed intermediate care facility, where a"," patient was raped. Nathan Sutherland was arrested and charged with sexual assault.

This is an archived article and the information in the article may be outdated. Please look at the time stamp on the story to see when it was last updated.

Hacienda HealthCare reported that it has closed its 60-bed intermediate care facility where a patient was raped, citing a ""sudden and significant financial crisis.""

The facility, which opened in December, has not been operating for the past",99,27,0.2727272727272727,0.5222329678670935,0.30075406722029496,Human/Unwatermarked,0.0,80,0.775,0.9746835443037974,0.22499999999999998,0.5,0.5,0.5
235,Fixed Delta 1.0,1.0,,,"Hacienda HealthCare announced it is closing its facility, where a patient was raped. Nathan Sutherland was arrested and charged with sexual assault. Hacienda HealthCare announced Thursday that it is closing its 60-bed intermediate care facility, where a"," patient was raped. Nathan Sutherland was arrested and charged with sexual assault.

This is an archived article and the information in the article may be outdated. Please look at the time stamp on the story to see when it was last updated.

Hacienda HealthCare reported that a patient being treated at its facility in Phoenix was raped by a man who was a patient there.

The facility’s CEO, Bill Timmons, said in a letter to the Arizona Department of Health",99,24,0.24242424242424243,-0.17407765595569785,0.5690977834754946,Human/Unwatermarked,0.0,81,0.7283950617283951,0.975,0.2716049382716049,1.0,1.0,1.0
235,Fixed Delta 2.0,2.0,,,"Hacienda HealthCare announced it is closing its facility, where a patient was raped. Nathan Sutherland was arrested and charged with sexual assault. Hacienda HealthCare announced Thursday that it is closing its 60-bed intermediate care facility, where a"," patient was raped. Nathan Sutherland was arrested and charged with sexual assault.

Photo: David Becker/Getty Images

Photo: David Becker/Getty Images

Image
1of/3

Caption

Close

Image 1 of 3

Hacienda HealthCare announced it is closing its facility, where a patient was raped. Nathan Sutherland was arrested and charged with sexual assault. Hacienda HealthCare announced Thursday that it is closing its 60-bed intermediate care",99,23,0.23232323232323232,-0.4061811972299616,0.6576952657166102,Human/Unwatermarked,0.0,66,0.5909090909090909,0.6923076923076923,0.40909090909090906,2.0,2.0,2.0
235,Fixed Delta 3.0,3.0,,,"Hacienda HealthCare announced it is closing its facility, where a patient was raped. Nathan Sutherland was arrested and charged with sexual assault. Hacienda HealthCare announced Thursday that it is closing its 60-bed intermediate care facility, where a"," patient was raped. Nathan Sutherland was arrested and charged with sexual assault.
Start the conversation, or Read more at USA Today.",26,7,0.2692307692307692,0.22645540682891913,0.4104236192709642,Human/Unwatermarked,0.0,21,0.9523809523809523,1.0,0.04761904761904767,3.0,3.0,3.0
235,Adaptive Delta,adaptive,0.5,3.0,"Hacienda HealthCare announced it is closing its facility, where a patient was raped. Nathan Sutherland was arrested and charged with sexual assault. Hacienda HealthCare announced Thursday that it is closing its 60-bed intermediate care facility, where a"," patient was raped. Nathan Sutherland was arrested and charged with sexual assault.

Photo: David Becker/Getty Images

Hacienda HealthCare announced it is closing its facility,...

Image 3 of 9

Hacienda HealthCare CEO Bill Timmons testified about his investigation into the rape allegations in April. He said the facility in Phoenix was not adequately staffed and under-resourced. less

Hacienda HealthCare CEO Bill Timmons testified about his investigation into the rape",99,40,0.40404040404040403,3.5395790044325226,0.00020038289685673868,Human/Unwatermarked,0.0,70,0.7142857142857143,0.8260869565217391,0.2857142857142857,1.7039032244682313,1.6180340051651,2.346226692199707
236,No Watermark,,,,"Somewhere in a distant time I saw George Washington in blue Jell-O, his wobbly head free-standing outside its mould. Although I think it was art, it might have been a party favor. Matthew Barney’s"," work is more like a sculpture, and more like a sculpture, he says, than anything else. (The artist is currently in a two-week residency at the Museum of Contemporary Art, Los Angeles, where he will show a new collaborative show with the artist Adam Bienstock.) It is a work that’s been with Barney since the early days, when his first brush with sculpture was in his parents’ basement. “It was a little piece of wood,” he",99,25,0.25252525252525254,0.058025885318565944,0.4768640048788747,Human/Unwatermarked,0.0,78,0.6666666666666666,0.948051948051948,0.33333333333333337,,,
236,Fixed Delta 0.5,0.5,,,"Somewhere in a distant time I saw George Washington in blue Jell-O, his wobbly head free-standing outside its mould. Although I think it was art, it might have been a party favor. Matthew Barney’s"," work is more like a sculpture, or a painting on canvas, he says. You can’t just walk up to it and take a big bite. You have to carefully pace yourself. You have to let it come to you.

When I see Barney’s work, I have this vaguely nostalgic feeling of being a wallflower at a party. It’s like being in a room full of people, but you’re the only one who is looking at this",99,35,0.35353535353535354,2.379061298061204,0.008678394706350628,Human/Unwatermarked,0.0,80,0.6875,0.9746835443037974,0.3125,0.5,0.5,0.5
236,Fixed Delta 1.0,1.0,,,"Somewhere in a distant time I saw George Washington in blue Jell-O, his wobbly head free-standing outside its mould. Although I think it was art, it might have been a party favor. Matthew Barney’s"," installation of the jell-o was called “The Grizzly Man.” He got a lot of grief for it and a lot of press. I am not sure what it is about jell-o that makes it so appealing—it’s so sticky! It seems like a poor medium for art, but it is, so it’s there. I don’t remember if the picture was of a person or a sculpture, but it was of the former",99,40,0.40404040404040403,3.5395790044325226,0.00020038289685673868,Human/Unwatermarked,0.0,77,0.6103896103896104,0.8947368421052632,0.38961038961038963,1.0,1.0,1.0
236,Fixed Delta 2.0,2.0,,,"Somewhere in a distant time I saw George Washington in blue Jell-O, his wobbly head free-standing outside its mould. Although I think it was art, it might have been a party favor. Matthew Barney’s"," installation is presented on a detachable tube—it’s possible to install it in a closet or a bathtub, or just stick it on some furniture. The work was created for the Guggenheim in Bilbao.

The piece resembles a giant salt shaker, only in this case it’s made of plastic. The containers are filled with red jell-o. A thousand of these tubes go into a room, and the shade of red is controlled by",99,55,0.5555555555555556,7.021132123546479,1.100388069780592e-12,Watermarked,0.9999999999988997,76,0.7236842105263158,0.9866666666666667,0.2763157894736842,2.0,2.0,2.0
236,Fixed Delta 3.0,3.0,,,"Somewhere in a distant time I saw George Washington in blue Jell-O, his wobbly head free-standing outside its mould. Although I think it was art, it might have been a party favor. Matthew Barney’s"," installation is presented on two screens and the result is like watching someone heave themselves up from the ground (not literally) while wearing a giant pair of shoes. I don’t think it’s intended to make fun of anyone’s physical capabilities, but it’s hard not to’ and it may not be nice. The installation includes many of the pieces he and the fellow with the shoes have made for previous exhibitions. I particularly liked this:",96,72,0.75,11.313708498984761,5.612148586491304e-30,Watermarked,1.0,78,0.7435897435897436,0.974025974025974,0.2564102564102564,3.0,3.0,3.0
236,Adaptive Delta,adaptive,0.5,3.0,"Somewhere in a distant time I saw George Washington in blue Jell-O, his wobbly head free-standing outside its mould. Although I think it was art, it might have been a party favor. Matthew Barney’s"," installation is presented on a detachable tube—it’s possible to install it in a closet or a bathtub, or just stick it on some furniture. The installation will stay there until a visitor gets near it. The installation is one of the many recent ones at the Whitney, which has become famous for its big shows with big wall-to-wall installations. The Whitney’s latest exhibition is entitled “The Living: Contemporary American Painters,” and it’",99,62,0.6262626262626263,8.645856912466327,2.6701500224408945e-18,Watermarked,1.0,77,0.7012987012987013,0.9605263157894737,0.2987012987012987,1.9460140204429626,1.6180340051651,2.5476608276367188
237,No Watermark,,,,"Comedian Jon Stewart headed back to Capitol Hill Thursday to blast Congress' ""stupid and embarrassing"" failure to renew the Zadroga Act. The former ""Daily Show"" host, first responders, and Congressional reps made a last ditch"," attempt to secure support for the bill that would extend health care benefits to 9/11 first responders. (Aug. 20)
AP

9/11 heroes and responders will get health care as promised

9/11 heroes and responders will get health care as promised

Updated 6:20 am, Wednesday, August 20, 2014

Photo: J. Scott Applewhite, Associated Press

Image 1of/1

Caption

Close

Image 1 of",99,38,0.3838383838383838,3.075371921883995,0.0010512010198350896,Human/Unwatermarked,0.0,65,0.676923076923077,0.8125,0.32307692307692304,,,
237,Fixed Delta 0.5,0.5,,,"Comedian Jon Stewart headed back to Capitol Hill Thursday to blast Congress' ""stupid and embarrassing"" failure to renew the Zadroga Act. The former ""Daily Show"" host, first responders, and Congressional reps made a last ditch"," attempt to secure support for the bill that would extend health care benefits to 9/11 first responders. (Aug. 20)
AP

9/11 heroes and responders will get health care as promised

9/11 heroes and responders will get health care as promised

Updated 6:20 am, Wednesday, August 20, 2014

Photo: J. Scott Applewhite, Associated Press

Image 1of/1

Caption

Close

Image 1 of",99,38,0.3838383838383838,3.075371921883995,0.0010512010198350896,Human/Unwatermarked,0.0,65,0.676923076923077,0.8125,0.32307692307692304,0.5,0.5,0.5
